user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774543801270,1774543816346,57.2,31.681025,196.16327,155.12843,218.89095,0.29090908,0,0.5,0.14927685,,,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774548354033,1774548369748,65.108696,42.337788,269.28888,274.90634,175.62839,0.19565217,0,0.5,0.13736627,1,Calm,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774548389700,1774548404727,67.92,31.57964,278.0,357.39172,99.82032,0.36,0,0.5,0.0687057,1,Calm,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774548420693,1774548436856,62.814816,42.610237,440.92307,763.07446,100.22892,0.18518518,2,0.5,0.081288986,1,Calm,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774548494487,1774548511611,65.61539,37.42282,458.16,773.54944,91.10021,0.15384616,2,0.5,0.07938467,1,Calm,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774548511611,1774548526869,67.206894,41.7797,458.93103,750.5499,114.038536,0.20689656,2,0.5,0.10039115,1,Calm,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774548528533,1774548543744,64.13043,38.260326,559.5,953.4629,90.723816,0.17391305,1,0.5,0.10480383,1,Calm,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774580379575,1774580394756,56.235294,39.838688,479.375,459.28122,67.18925,0.29411766,0,0.5,0.11389626,1,Calm,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774583668763,1774583684033,74.57143,25.6535,401.07407,696.05994,110.019646,0.035714287,1,0.5,0.6718472,3,Mild_Stress,MILD_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774585970818,1774585985858,64.23077,25.622969,430.25,399.94138,155.58511,0.3846154,1,0.5,0.536441,1,Calm,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774587559663,1774587574814,67.21429,20.314241,408.0,676.1249,110.88377,0.0,1,0.5,0.11016894,1,Calm,CALM
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774587676638,1774587691961,45.95652,25.17673,567.9091,608.8875,90.06069,0.17391305,2,0.5,0.05841574,1,Calm,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774588262065,1774588282335,105.3,22.943626,1678.3334,2454.713,29.600395,0.0,2,0.5,0.28991213,5,High_Stress,MILD_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774588336510,1774588361741,82.2,23.016516,2512.6667,4764.1494,23.78027,0.0,2,0.5,0.18757458,5,High_Stress,MILD_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774592173505,1774592188770,50.54,28.892359,216.69388,179.78777,196.528,0.22,0,0.5,0.27559382,1,Calm,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774593186262,1774593201372,50.255318,26.490839,240.85715,170.12314,186.63136,0.27659574,0,0.5,0.05487982,3,Mild_Stress,HIGH_STRESS
U06,04ef5dc7-a863-47e2-ae53-6aa9f339c555,1774593278172,1774593293369,45.96552,28.738396,246.25,153.07483,114.496284,0.20689656,0,0.5,0.105053335,3,Mild_Stress,HIGH_STRESS
